doc_id,dis_id
9668,835
9668,845
9668,1120
9669,45
9669,115
9669,116
9669,139
9669,140
9669,236
9669,1128
9669,1138
9670,33
9670,834
9670,868
9670,869
9670,1119
9671,71
9671,76
9671,77
9671,78
9671,83
9671,531
9671,547
9671,648
9671,910
9671,1113
9671,1160
9672,34
9672,91
9672,92
9672,115
9672,118
9672,160
9672,236
9672,666
9672,709
9672,710
9672,1100
9672,1115
9675,7
9675,88
9675,121
9675,165
9675,689
9676,127
9676,878
9676,905
9676,1060
9676,1162
9677,145
9677,204
9677,781
9677,782
9677,783
9677,803
9677,965
9678,15
9678,21
9678,24
9678,25
9678,135
9678,138
9678,204
9678,240
9678,267
9678,364
9678,426
9678,977
9678,981
9678,992
9678,994
9678,1009
9678,1010
9678,1156
9678,1158
9679,34
9679,35
9679,44
9679,98
9679,114
9679,363
9679,699
9679,772
9679,775
9679,780
9679,784
9679,787
9679,798
9679,1140
9680,122
9680,123
9680,658
9680,660
9682,32
9682,33
9682,99
9682,869
9687,65
9687,73
9687,889
9687,1075
9687,1076
9687,1084
9689,5
9689,15
9689,34
9689,50
9689,71
9689,115
9689,116
9689,123
9689,126
9689,127
9689,129
9689,130
9689,158
9689,159
9689,160
9689,164
9689,165
9689,684
9689,711
9689,1124
9689,1140
9689,1142
9690,71
9690,83
9690,88
9690,524
9690,531
9690,532
9690,648
9690,1048
9690,1075
9690,1111
9690,1113
9691,45
9691,47
9691,162
9691,163
9691,402
9691,406
9691,853
9691,1140
9692,13
9692,14
9692,15
9692,993
9692,1010
9692,1018
9693,11
9693,13
9693,14
9693,15
9693,24
9693,136
9693,198
9693,202
9693,240
9693,364
9693,426
9693,977
9693,980
9693,989
9693,991
9693,992
9693,993
9693,1010
9693,1011
9693,1158
9696,90
9696,92
9696,93
9696,96
9696,709
9696,710
9697,21
9697,24
9697,364
9697,426
9697,1004
9697,1010
9697,1012
9697,1017
9697,1157
9698,71
9698,131
9698,574
9698,910
9698,1113
9698,1121
9699,78
9699,677
9699,887
9699,924
9699,1063
9699,1100
9700,118
9700,121
9700,122
9700,123
9700,656
9702,54
9702,59
9702,60
9702,428
9702,956
9702,957
9702,966
9702,972
9702,973
9702,975
9702,999
9703,126
9703,127
9703,130
9703,874
9703,875
9703,1126
9704,118
9704,123
9704,165
9704,660
9704,676
9705,118
9705,122
9705,236
9705,684
9705,1100
9707,158
9707,305
9707,309
9707,532
9709,41
9709,91
9709,92
9709,140
9709,141
9709,236
9709,710
9711,30
9711,33
9711,837
9711,838
9711,842
9712,112
9713,110
9713,738
9713,739
9713,742
9713,745
9714,14
9714,56
9714,62
9714,158
9714,956
9714,958
9714,963
9714,964
9714,966
9715,89
9715,93
9715,708
9715,709
9715,1161
9716,89
9716,93
9716,708
9716,709
9716,1161
9717,496
9718,33
9718,837
9718,842
9718,861
9719,14
9719,15
9719,21
9719,137
9719,364
9719,989
9719,992
9719,995
9719,1003
9719,1004
9719,1011
9719,1012
9720,68
9720,71
9720,73
9720,126
9720,127
9720,910
9720,913
9720,1076
9720,1079
9720,1082
9720,1084
9720,1113
9721,68
9721,71
9721,72
9721,73
9721,910
9721,911
9721,913
9721,914
9721,1113
9722,110
9722,746
9722,747
9722,748
9722,1130
9723,110
9723,746
9723,747
9723,748
9723,1130
9725,35
9725,42
9725,775
9725,792
9725,950
9725,952
9725,977
9726,119
9726,661
9726,692
9726,699
9726,700
9726,701
9726,1100
9727,78
9727,119
9727,661
9727,699
9727,701
9727,1100
9728,6
9728,32
9728,33
9728,99
9728,133
9728,203
9728,240
9728,834
9728,1119
9728,1120
9732,5
9732,34
9732,45
9732,47
9732,52
9732,115
9732,164
9732,774
9732,775
9732,1100
9732,1139
9734,155
9734,156
9734,492
9734,496
9735,56
9735,62
9735,158
9735,956
9735,966
9736,34
9736,91
9736,92
9736,96
9736,115
9736,116
9736,122
9736,236
9736,709
9736,711
9736,1124
9738,31
9738,33
9738,363
9738,842
9738,1120
9739,100
9739,102
9739,621
9739,624
9739,625
9739,630
9740,14
9740,98
9740,164
9740,780
9740,783
9740,822
9740,988
9740,1075
9741,108
9741,110
9741,112
9741,745
9741,746
9741,747
9741,1130
9742,124
9742,125
9742,699
9744,75
9744,155
9744,156
9744,488
9744,493
9744,494
9745,33
9745,137
9745,243
9745,267
9745,834
9745,842
9746,164
9746,492
9746,501
9746,503
9746,1094
9746,1098
9746,1101
9747,108
9747,110
9747,112
9747,747
9747,748
9748,6
9748,34
9748,91
9748,115
9748,139
9748,140
9748,141
9748,837
9748,845
9748,1115
9748,1124
9750,13
9750,21
9750,240
9750,1010
9750,1012
9751,34
9751,91
9751,139
9751,140
9751,230
9751,236
9751,774
9751,837
9751,842
9751,1115
9751,1124
9752,118
9752,121
9752,122
9752,1100
9752,1121
9753,104
9753,129
9753,162
9753,163
9753,164
9753,165
9753,401
9754,240
9754,994
9754,1010
9755,14
9755,21
9755,240
9755,994
9755,1010
9756,164
9756,165
9756,501
9756,502
9756,988
9757,6
9757,30
9757,31
9757,32
9757,33
9757,99
9757,204
9757,224
9757,827
9757,834
9757,835
9757,837
9757,861
9757,869
9757,1109
9757,1120
9758,14
9758,17
9758,21
9758,24
9758,32
9758,33
9758,99
9758,135
9758,137
9758,138
9758,204
9758,224
9758,240
9758,267
9758,1004
9758,1010
9758,1018
9758,1021
9759,224
9759,830
9759,852
9759,853
9759,1107
9759,1108
9760,224
9760,851
9760,852
9760,853
9760,1107
9760,1108
9760,1109
9761,98
9761,124
9761,125
9761,359
9761,781
9762,34
9762,92
9762,96
9762,115
9762,140
9762,189
9762,709
9762,711
9762,1124
9763,13
9763,21
9763,240
9763,993
9763,994
9763,1011
9763,1021
9764,33
9764,164
9764,868
9764,872
9764,988
9765,92
9765,96
9765,115
9765,146
9765,834
9765,1124
9766,44
9766,98
9766,275
9766,276
9766,798
9767,92
9767,96
9767,139
9767,140
9767,141
9767,236
9767,709
9767,842
9767,1115
9767,1124
9768,13
9768,240
9768,364
9768,994
9768,1003
9768,1004
9768,1010
9768,1011
9769,90
9769,93
9769,708
9769,710
9769,711
9771,781
9771,782
9771,783
9771,784
9771,785
9771,872
9771,1113
9773,91
9773,93
9773,139
9773,140
9773,146
9773,189
9773,709
9773,1124
9773,1128
9774,91
9774,139
9774,140
9774,141
9774,189
9774,236
9774,709
9774,834
9774,1124
9774,1128
9775,13
9775,14
9775,21
9775,240
9775,994
9775,1010
9775,1012
9776,34
9776,35
9776,39
9776,45
9776,772
9777,33
9777,861
9777,868
9778,739
9778,741
9778,742
9778,756
9779,56
9779,158
9779,962
9779,1058
9779,1059
9779,1154
9781,98
9781,797
9781,798
9781,799
9781,800
9782,21
9782,240
9782,1009
9782,1010
9782,1012
9783,33
9783,835
9783,861
9783,869
9783,1119
9784,525
9784,534
9784,535
9784,1064
9784,1145
9784,1146
9784,1149
9784,1150
9784,1152
9785,534
9785,1145
9785,1146
9785,1149
9785,1152
9786,488
9786,492
9786,494
9787,45
9787,283
9787,816
9788,14
9788,21
9788,136
9788,137
9788,202
9788,364
9789,110
9789,112
9789,739
9789,747
9789,1130
9790,89
9790,90
9790,92
9790,93
9790,96
9791,90
9791,92
9791,93
9791,96
9791,709
9791,822
9791,823
9792,43
9792,45
9792,115
9792,116
9792,118
9792,684
9792,775
9792,1100
9792,1124
9793,492
9793,495
9793,496
9793,531
9793,532
9793,534
9793,1094
9793,1101
9793,1111
9794,108
9794,110
9794,112
9794,113
9794,745
9794,747
9794,748
9794,1130
9796,31
9796,99
9796,164
9796,223
9796,239
9796,835
9796,859
9796,1126
9797,4
9797,684
9798,42
9798,363
9798,699
9798,783
9798,784
9798,853
9798,977
9798,1049
9798,1140
9799,21
9799,240
9799,364
9799,993
9799,995
9799,1008
9799,1010
9799,1012
9800,699
9800,781
9800,784
9801,71
9801,1079
9801,1080
9801,1082
9801,1083
9801,1084
9803,71
9803,84
9803,127
9803,689
9803,878
9803,884
9803,885
9803,1111
9804,1077
9804,1078
9804,1081
9804,1082
9804,1083
9804,1084
9806,6
9806,31
9806,32
9806,33
9806,224
9806,405
9806,834
9806,842
9806,1119
9806,1120
9807,298
9807,359
9807,977
9807,978
9809,13
9809,14
9809,15
9809,25
9809,135
9809,137
9809,138
9809,240
9809,267
9809,364
9809,426
9809,532
9809,1004
9809,1009
9809,1010
9811,5
9811,115
9811,116
9816,5
9816,91
9816,141
9816,170
9816,236
9816,834
9816,842
9819,90
9819,93
9819,708
9819,1138
9820,75
9820,78
9820,84
9820,566
9820,1111
9821,90
9821,93
9821,708
9821,1138
9826,13
9826,14
9826,21
9826,425
9827,6
9827,31
9827,32
9827,224
9827,834
9827,842
9827,875
9827,1119
9827,1120
9828,118
9828,121
9828,122
9828,665
9828,666
9828,676
9828,1100
9834,89
9834,92
9834,93
9834,96
9834,709
9835,56
9835,61
9835,63
9835,160
9839,34
9839,43
9839,44
9839,45
9839,46
9839,47
9839,52
9839,793
9841,47
9841,781
9841,782
9841,783
9841,784
9841,785
9841,813
9841,1055
9841,1077
9841,1078
9842,71
9842,75
9842,83
9842,84
9842,531
9842,534
9842,910
9842,911
9842,912
9842,913
9842,914
9842,1111
9843,5
9843,6
9843,34
9843,91
9843,116
9843,139
9843,140
9843,141
9843,446
9843,834
9843,842
9843,1139
9844,13
9844,14
9844,21
9844,240
9844,364
9844,1004
9844,1010
9846,108
9846,1130
9848,110
9848,747
9848,748
9850,14
9850,21
9850,24
9850,981
9850,982
9850,983
9850,995
9850,1010
9850,1163
9851,115
9851,118
9851,376
9851,709
9851,710
9853,110
9853,112
9853,747
9853,748
9854,115
9854,236
9854,352
9854,770
9854,1044
9854,1045
9854,1139
9856,52
9856,165
9856,496
9856,1100
9857,78
9857,118
9857,119
9857,121
9857,122
9857,665
9857,676
9857,684
9857,1100
9857,1121
9858,100
9858,102
9858,106
9858,583
9858,584
9858,585
9858,606
9858,624
9858,625
9858,627
9858,630
9859,11
9859,13
9859,17
9859,21
9859,23
9859,25
9859,1025
9859,1035
9860,91
9860,141
9860,143
9860,166
9860,167
9860,169
9860,171
9860,175
9860,177
9860,188
9860,189
9860,212
9860,214
9860,228
9860,230
9860,235
9860,246
9860,252
9860,536
9860,1128
9861,91
9861,162
9861,164
9861,165
9861,236
9861,709
9861,859
9861,951
9864,163
9864,164
9864,165
9864,404
9864,405
9864,417
9864,426
9864,949
9866,75
9866,155
9866,156
9866,492
9866,493
9866,494
9866,495
9866,496
9866,498
9866,499
9867,68
9867,69
9867,71
9867,1113
9868,203
9868,361
9868,702
9868,863
9868,1085
9869,78
9869,83
9869,84
9869,560
9869,620
9869,648
9869,689
9869,910
9869,1075
9870,89
9870,92
9870,93
9870,96
9870,646
9870,708
9870,709
9871,30
9871,31
9871,33
9871,99
9871,137
9871,202
9871,223
9871,837
9871,842
9871,843
9871,872
9871,1119
9872,91
9872,115
9872,118
9872,709
9872,1115
9872,1124
9873,118
9873,122
9873,123
9873,681
9873,684
9873,1100
9874,110
9874,112
9874,745
9874,747
9874,1130
9875,98
9875,784
9875,798
9875,822
9875,823
9875,863
9875,878
9875,921
9875,1075
9875,1078
9875,1079
9875,1080
9875,1081
9875,1082
9875,1084
9876,15
9876,17
9876,21
9876,138
9876,198
9876,202
9876,1010
9879,108
9879,110
9879,737
9879,745
9879,747
9879,748
9879,1130
9880,34
9880,115
9880,116
9880,139
9880,140
9880,709
9880,710
9880,775
9880,1091
9882,75
9882,155
9882,156
9882,492
9882,496
9882,1111
9883,124
9883,125
9883,699
9883,701
9883,878
9883,921
9884,89
9884,90
9884,92
9884,93
9884,96
9884,634
9884,636
9884,651
9884,708
9884,709
9884,710
9885,118
9885,121
9885,123
9885,545
9885,656
9885,665
9885,666
9885,671
9885,676
9885,689
9885,1100
9886,71
9886,126
9886,127
9886,129
9886,130
9886,874
9886,905
9886,1126
9887,71
9887,75
9887,84
9887,498
9887,566
9887,689
9887,1111
9887,1116
9888,689
9888,1076
9888,1077
9888,1078
9888,1080
9891,32
9891,99
9891,835
9892,737
9892,741
9893,108
9893,110
9893,113
9893,747
9893,748
9894,34
9894,47
9894,96
9894,115
9894,116
9894,159
9894,236
9894,711
9896,780
9896,783
9896,791
9896,822
9897,118
9897,122
9897,123
9897,677
9897,684
9897,1100
9898,110
9898,747
9898,748
9899,110
9899,747
9899,748
9900,33
9900,99
9900,842
9900,849
9900,861
9901,5
9901,106
9901,115
9901,709
9901,836
9901,1115
9902,71
9902,73
9902,905
9902,1113
9903,110
9903,112
9903,737
9903,738
9903,739
9903,741
9903,742
9903,747
9903,748
9903,752
9903,757
9904,102
9904,105
9904,106
9904,585
9904,596
9905,100
9905,102
9905,105
9905,615
9905,624
9905,625
9906,100
9906,102
9906,105
9906,106
9906,585
9906,596
9906,624
9906,625
9907,110
9907,112
9907,113
9907,737
9907,745
9907,747
9907,748
9909,118
9909,121
9909,122
9909,123
9909,666
9909,676
9909,677
9909,684
9909,1100
9910,56
9910,61
9911,75
9911,76
9911,77
9911,84
9911,577
9911,689
9911,913
9912,13
9912,14
9912,21
9912,24
9912,135
9912,137
9912,138
9912,202
9912,204
9912,240
9912,267
9912,981
9912,982
9912,992
9912,993
9912,1010
9913,888
9913,1076
9913,1077
9913,1078
9913,1080
9913,1117
9913,1118
9914,42
9914,45
9914,47
9914,68
9914,69
9914,71
9914,73
9914,98
9914,127
9914,224
9914,281
9914,282
9914,283
9914,361
9914,363
9914,699
9914,798
9914,800
9914,816
9914,878
9914,905
9914,908
9914,910
9914,1113
9914,1140
9914,1162
9915,123
9915,684
9915,813
9916,33
9916,99
9916,203
9916,204
9916,265
9916,823
9916,837
9916,842
9916,861
9916,988
9916,1109
9916,1119
9917,108
9917,110
9917,747
9917,1130
9918,13
9918,24
9918,135
9918,138
9918,202
9918,240
9918,267
9918,364
9918,993
9919,108
9919,110
9919,113
9919,737
9919,745
9919,746
9919,747
9919,748
9919,1130
9920,13
9920,21
9920,24
9920,364
9920,993
9920,1010
9920,1012
9922,33
9922,835
9922,837
9922,861
9922,1119
9923,108
9923,110
9923,746
9923,747
9923,748
9924,71
9924,77
9924,78
9924,83
9924,87
9924,88
9924,156
9924,494
9924,1160
9925,853
9925,1107
9925,1108
9925,1109
9926,42
9926,44
9926,45
9926,47
9926,71
9926,158
9926,574
9926,689
9926,699
9926,1140
9928,110
9928,112
9928,113
9928,738
9928,739
9928,745
9928,746
9928,747
9928,748
9928,1130
9929,742
9930,108
9930,112
9930,113
9930,745
9930,1130
9931,110
9931,112
9931,113
9931,745
9931,747
9931,748
9931,1130
9932,68
9932,69
9932,71
9932,73
9932,78
9932,84
9932,127
9932,689
9932,910
9932,911
9932,912
9932,914
9932,915
9932,929
9933,68
9933,69
9933,71
9933,73
9933,77
9933,84
9933,127
9933,689
9933,878
9933,911
9933,914
9933,915
9933,929
9933,1078
9934,68
9934,69
9934,71
9934,73
9934,77
9934,84
9934,127
9934,689
9934,878
9934,911
9934,914
9934,915
9934,929
9934,1078
9935,738
9935,739
9935,741
9935,753
9935,754
9935,756
9935,1117
9936,867
9936,868
9938,853
9938,1109
9939,110
9939,745
9939,746
9939,747
9939,748
9940,204
9940,298
9940,359
9940,977
9940,978
9941,108
9941,110
9941,112
9941,748
9941,1130
9942,108
9942,112
9942,1130
9943,108
9943,110
9943,113
9943,747
9943,748
9944,5
9944,13
9944,59
9944,972
9944,1113
9945,6
9945,30
9945,31
9945,32
9945,33
9945,99
9945,133
9945,223
9945,239
9945,342
9945,361
9945,821
9945,827
9945,834
9945,835
9945,842
9945,843
9945,847
9945,1109
9945,1119
9945,1120
9946,42
9946,45
9946,98
9946,124
9946,699
9946,780
9946,781
9946,783
9946,784
9946,798
9946,822
9946,823
9946,824
9946,825
9946,853
9946,863
9947,71
9947,73
9947,127
9947,572
9947,878
9947,911
9947,913
9947,914
9947,926
9947,1113
9949,71
9949,127
9949,888
9949,910
9949,911
9949,913
9949,1113
9949,1144
9950,71
9950,127
9950,885
9950,926
9950,1113
9950,1143
9952,71
9952,127
9952,910
9952,911
9952,913
9952,1113
9952,1143
9952,1144
9953,71
9953,73
9953,129
9953,926
9953,1113
9953,1143
9954,71
9954,72
9954,127
9954,878
9954,886
9954,888
9954,889
9954,1060
9954,1113
9954,1143
9955,71
9955,127
9955,878
9955,910
9955,1113
9955,1143
9957,71
9957,127
9957,129
9957,889
9957,910
9957,1060
9957,1113
9957,1143
9957,1144
9958,110
9958,747
9958,748
9959,71
9959,127
9959,886
9959,910
9959,911
9959,913
9959,914
9959,1143
9959,1144
9960,71
9960,72
9960,73
9960,886
9960,888
9960,889
9960,1113
9960,1143
9961,73
9961,127
9961,886
9961,1113
9961,1143
9962,71
9962,127
9962,884
9962,885
9962,926
9962,1143
9963,127
9963,884
9963,885
9963,1078
9963,1143
9964,71
9964,72
9964,73
9964,886
9964,1113
9964,1143
9965,71
9965,72
9965,73
9965,127
9965,886
9965,888
9965,889
9965,1113
9965,1143
9966,99
9966,834
9966,835
9966,837
9966,858
9966,861
9966,1109
9967,110
9967,747
9967,748
9968,71
9968,73
9968,127
9968,129
9968,924
9969,110
9969,737
9969,747
9969,748
9970,68
9970,73
9970,127
9970,131
9970,878
9970,879
9970,903
9970,1113
9971,155
9971,156
9971,488
9971,511
9971,1094
9971,1096
9972,65
9972,73
9972,904
9972,1060
9972,1122
9973,13
9973,14
9973,21
9973,135
9973,137
9973,240
9973,267
9973,1009
9973,1010
9973,1012
9974,34
9974,35
9974,39
9974,45
9974,47
9974,52
9974,772
9974,1140
9975,108
9975,110
9975,747
9975,748
9977,4
9977,684
9978,45
9978,784
9978,1058
9978,1076
9978,1077
9979,165
9979,664
9979,684
9979,813
9979,1100
9981,56
9981,966
9981,972
9981,973
9981,1058
9982,68
9982,71
9982,72
9982,73
9982,78
9982,83
9982,663
9982,905
9982,912
9982,913
9982,1113
9982,1162
9983,5
9983,96
9983,115
9983,116
9983,118
9983,121
9983,123
9983,159
9983,160
9983,676
9983,709
9984,13
9984,15
9984,21
9984,24
9984,25
9984,135
9984,138
9984,164
9984,240
9984,267
9984,364
9984,426
9984,977
9984,981
9984,992
9984,993
9984,994
9984,1003
9984,1010
9984,1158
9985,15
9985,24
9985,25
9985,364
9985,426
9987,118
9987,122
9987,684
9987,1100
9988,6
9988,30
9988,106
9988,133
9988,702
9988,709
9988,842
9988,1115
9989,13
9989,21
9989,24
9989,165
9989,204
9989,364
9989,981
9989,1004
9989,1010
9989,1142
9989,1157
9990,108
9990,110
9990,112
9990,747
9990,748
9990,1130
9991,42
9991,59
9991,126
9991,131
9991,136
9991,158
9991,198
9991,259
9991,952
9992,84
9992,359
9992,554
9992,580
9992,648
9992,914
9995,71
9995,904
9995,1076
9995,1079
9995,1080
9995,1081
9995,1082
9995,1083
9997,5
9997,41
9997,91
9997,115
9997,116
9997,139
9997,1091
9997,1138
9998,14
9998,21
9998,993
9998,994
9998,1010
9999,45
9999,52
9999,388
9999,781
9999,808
10000,93
10000,644
10000,648
10000,651
10000,653
10000,712
10001,47
10001,164
10001,571
10001,769
10002,485
10002,488
10002,493
10002,494
10002,503
10004,34
10004,39
10004,115
10006,165
10006,402
10006,405
10006,406
10006,415
10008,71
10008,84
10008,564
10008,648
10008,689
10009,1077
10009,1078
10009,1080
10009,1081
10009,1118
10011,102
10011,105
10011,596
10011,616
10011,619
10013,11
10013,114
10013,204
10013,298
10013,977
10013,978
10014,83
10014,156
10014,492
10014,493
10014,501
10014,502
10014,503
10014,1154
10014,1160
10015,164
10015,165
10015,402
10015,404
10016,33
10016,868
10016,869
10017,31
10017,32
10017,33
10017,99
10017,834
10017,835
10017,842
10017,861
10017,1120
10018,30
10018,31
10018,32
10018,33
10018,99
10018,834
10018,835
10018,837
10018,842
10018,861
10018,1120
10019,45
10019,47
10019,71
10019,84
10019,90
10019,115
10019,127
10019,165
10019,692
10019,699
10019,878
10020,91
10020,115
10020,116
10020,140
10020,189
10020,236
10020,1124
10021,96
10021,115
10021,709
10021,837
10021,1115
10022,4
10022,98
10022,671
10022,684
10022,784
10023,83
10023,88
10023,525
10023,531
10023,532
10023,1048
10023,1111
10024,5
10024,6
10024,39
10024,93
10024,96
10024,106
10024,115
10024,116
10024,139
10024,140
10024,236
10024,708
10024,709
10024,710
10024,711
10024,715
10024,834
10024,836
10024,837
10024,1124
10024,1138
10024,1139
10025,224
10025,363
10025,780
10025,781
10025,782
10025,784
10025,830
10032,13
10032,59
10033,78
10033,155
10033,156
10033,492
10033,494
10033,1111
10033,1154
10034,34
10034,164
10034,165
10034,501
10035,204
10035,224
10035,363
10035,834
10035,977
10036,981
10036,982
10036,993
10036,1025
10036,1039
10036,1040
10037,21
10037,24
10037,240
10037,364
10037,426
10037,982
10037,983
10037,985
10037,991
10037,993
10037,995
10037,1004
10037,1010
10037,1011
10037,1021
10037,1039
10037,1040
10039,1039
10039,1040
10039,1041
10039,1043
10039,1044
10039,1045
10039,1047
10040,13
10040,21
10040,24
10040,25
10040,240
10040,364
10040,981
10040,982
10040,993
10040,1010
10040,1011
10040,1025
10041,89
10041,90
10041,93
10041,96
10041,634
10041,709
10041,710
10042,13
10042,59
10043,45
10043,91
10043,115
10043,139
10043,140
10043,141
10043,143
10043,236
10043,446
10043,1091
10043,1124
10044,13
10044,59
10045,13
10045,59
10046,13
10046,59
10048,118
10048,122
10048,681
10048,684
10048,1100
10049,127
10049,574
10049,689
10049,878
10049,1078
10049,1113
10050,71
10050,73
10050,127
10050,878
10050,886
10050,916
10051,156
10051,489
10051,493
10051,494
10051,511
10052,75
10052,78
10052,155
10052,156
10052,485
10052,492
10052,493
10052,494
10052,496
10052,498
10052,511
10052,1111
10052,1160
10053,59
10053,78
10053,904
10053,910
10053,912
10054,65
10054,72
10054,73
10054,499
10054,531
10054,532
10054,571
10054,574
10054,904
10054,916
10054,1111
10055,162
10055,163
10055,164
10055,165
10055,401
10055,402
10055,406
10055,412
10055,417
10055,951
10056,75
10056,156
10056,477
10056,492
10056,494
10056,496
10056,1111
10057,71
10057,164
10057,501
10057,571
10057,878
10058,1094
10058,1096
10059,13
10059,14
10059,15
10059,21
10059,24
10059,25
10059,240
10059,364
10059,425
10059,426
10059,981
10059,982
10059,993
10059,1003
10059,1010
10059,1011
10059,1016
10060,886
10060,916
10060,1144
10061,121
10061,689
10061,1079
10061,1080
10061,1083
10061,1084
10062,84
10062,566
10062,689
10062,690
10062,1100
10063,68
10063,73
10063,572
10063,1079
10063,1083
10064,71
10064,127
10064,878
10065,5
10065,34
10065,43
10065,47
10065,92
10065,96
10065,115
10065,116
10065,164
10065,684
10065,708
10065,709
10065,774
10065,1100
10065,1121
10065,1138
10066,68
10066,71
10066,72
10066,878
10066,904
10066,905
10067,65
10067,71
10067,127
10067,129
10067,699
10067,782
10067,878
10067,1113
10069,156
10069,164
10069,494
10069,499
10069,1094
10069,1096
10069,1160
10070,886
10070,916
10070,1079
10070,1080
10070,1083
10071,689
10071,1078
10071,1079
10071,1083
10071,1113
10072,127
10072,689
10072,878
10072,1113
10073,42
10073,158
10073,783
10073,784
10075,110
10075,745
10075,746
10077,110
10077,112
10077,739
10077,740
10077,741
10077,745
10077,746
10077,748
10077,756
10078,112
10078,753
10078,754
10079,621
10079,630
10080,8
10080,834
10080,837
10080,1115
10081,738
10081,742
10081,756
10082,30
10082,342
10082,834
10082,835
10082,838
10082,842
10082,896
10083,31
10083,99
10083,133
10083,138
10083,198
10083,240
10083,342
10083,834
10083,835
10083,861
10083,1109
10084,21
10084,24
10084,25
10084,198
10084,267
10084,985
10084,1010
10084,1012
10084,1025
10085,84
10085,92
10085,93
10085,96
10085,636
10085,710
10086,110
10086,112
10086,740
10086,745
10086,746
10086,747
10086,1130
10087,71
10087,648
10087,878
10087,879
10087,1113
10088,33
10088,99
10088,842
10088,868
10088,872
10089,15
10089,21
10089,25
10089,240
10089,364
10089,981
10089,982
10089,983
10089,989
10089,991
10089,994
10089,995
10089,1004
10089,1010
10091,156
10091,493
10091,494
10091,496
10093,71
10093,73
10093,127
10093,782
10093,905
10093,1078
10093,1113
10094,97
10094,98
10094,274
10094,275
10094,798
10094,799
10094,800
10095,47
10095,783
10095,822
10095,825
10095,1113
10096,224
10096,853
10096,1107
10097,115
10097,116
10097,159
10097,236
10097,710
10097,1091
10097,1115
10098,851
10098,853
10098,1107
10098,1109
10100,488
10100,496
10100,503
10100,566
10100,1111
10101,75
10101,1089
10101,1094
10101,1096
10101,1098
10102,122
10102,123
10102,545
10102,677
10103,162
10103,163
10103,165
10104,118
10104,121
10104,122
10104,658
10104,660
10104,676
10104,684
10104,1050
10104,1100
10105,155
10105,156
10105,489
10105,492
10105,493
10105,496
10106,14
10106,21
10106,425
10107,13
10107,21
10107,59
10107,240
10107,982
10107,1010
10107,1018
10107,1019
10107,1021
10107,1163
10108,14
10108,15
10108,21
10108,136
10108,137
10108,138
10108,240
10108,364
10108,426
10108,998
10108,1010
10110,21
10110,364
10110,425
10110,426
10110,1010
10110,1025
10111,72
10111,127
10111,885
10111,1083
10112,224
10112,851
10112,852
10112,1108
10112,1109
10113,75
10113,155
10113,156
10113,492
10113,493
10113,494
10113,495
10113,498
10113,499
10113,1111
10113,1160
10114,68
10114,69
10114,71
10114,73
10114,127
10114,921
10114,1078
10116,89
10116,92
10116,93
10116,96
10116,708
10116,709
10116,710
10116,711
10116,713
10116,714
10117,204
10117,295
10117,298
10117,363
10117,977
10118,33
10118,99
10118,842
10118,861
10119,33
10119,861
10120,30
10120,31
10120,33
10120,137
10120,198
10120,204
10120,223
10120,224
10120,239
10120,240
10120,834
10120,835
10120,837
10120,842
10120,843
10120,869
10120,1109
10120,1119
10120,1120
10122,525
10122,534
10122,549
10122,1146
10122,1149
10123,121
10123,123
10123,677
10123,684
10123,1100
10124,71
10124,76
10124,78
10124,83
10124,84
10124,566
10124,689
10124,910
10124,1113
10124,1116
10125,34
10125,44
10125,47
10125,91
10125,115
10125,116
10126,115
10126,116
10126,123
10126,1100
10127,78
10127,83
10127,648
10127,689
10127,1116
10128,34
10128,45
10128,47
10128,92
10128,96
10128,115
10128,116
10128,162
10128,163
10128,708
10128,709
10128,710
10128,711
10128,775
10128,1100
10128,1124
10129,39
10129,43
10129,44
10129,92
10129,115
10129,710
10129,1138
10130,165
10130,330
10130,402
10130,406
10130,417
10130,1142
10132,65
10132,68
10132,69
10132,72
10132,73
10134,92
10134,93
10134,96
10134,634
10134,709
10134,713
10134,1138
10135,118
10135,122
10135,677
10135,684
10135,1100
10137,90
10137,93
10137,96
10137,710
10137,1138
10137,1161
10138,5
10138,52
10138,115
10138,116
10138,122
10138,159
10138,165
10138,711
10142,5
10142,90
10142,91
10142,93
10142,115
10142,126
10142,677
10142,709
10142,710
10142,1124
10145,100
10145,621
10145,624
10145,625
10145,630
10146,524
10146,525
10146,1146
10146,1151
10147,87
10147,525
10147,549
10147,1151
10148,76
10148,77
10148,1151
10150,108
10150,110
10150,747
10150,748
10151,108
10151,110
10151,112
10151,737
10151,747
10151,748
10152,34
10152,39
10152,45
10152,91
10152,115
10152,118
10152,123
10152,131
10152,774
10152,775
10152,1091
10152,1100
10154,34
10154,91
10154,92
10154,96
10154,115
10154,122
10154,159
10154,160
10154,709
10154,711
10154,775
10154,1100
10154,1124
10155,65
10155,72
10155,73
10155,446
10155,574
10155,575
10155,904
10156,528
10156,549
10157,108
10157,110
10157,112
10157,113
10157,747
10157,757
10157,1130
10158,90
10158,93
10158,270
10158,288
10158,767
10158,1076
10159,72
10159,73
10159,363
10159,887
10159,888
10159,904
10161,33
10161,99
10161,224
10161,988
10161,1109
10164,14
10164,21
10164,981
10164,982
10164,989
10164,991
10164,993
10164,995
10164,1003
10164,1010
10164,1018
10164,1025
10165,102
10165,105
10165,584
10165,598
10165,603
10166,100
10166,102
10166,105
10166,106
10166,583
